block_id,investigation_priority,final_severity,final_alert_type,hybrid_risk_score,rule_risk_score,rule_risk_level,isolation_label,ml_anomaly_risk,event_sequence,component_sequence,level_sequence,warn_count,exception_keyword_count,delete_keyword_count,rare_event_count,rare_transition_count,starts_normal_ends_exception,alert_explanation,recommended_action
blk_4939101994162863442,P4 - Monitor,Low,normal_or_low_priority,0.013288659543069542,0,Low,normal,-0.13779336603419107,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3922743468150895472,P4 - Monitor,Low,normal_or_low_priority,0.013278085115629251,0,Low,normal,-0.13590399642487333,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8063831442998721547,P4 - Monitor,Low,normal_or_low_priority,0.013276072528224714,0,Low,normal,-0.1345863575541385,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4068667188725811395,P4 - Monitor,Low,normal_or_low_priority,0.013252569335356184,0,Low,normal,-0.1347853268441913,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-337972286882621518,P4 - Monitor,Low,normal_or_low_priority,0.01322487017038998,0,Low,normal,-0.13595958344901737,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3921292580505776296,P4 - Monitor,Low,normal_or_low_priority,0.013220209133200128,0,Low,normal,-0.1378648676503061,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_469871968689793326,P4 - Monitor,Low,normal_or_low_priority,0.013218716909780048,0,Low,normal,-0.1359660109938462,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7275457888263057111,P4 - Monitor,Low,normal_or_low_priority,0.013213831481919541,0,Low,normal,-0.13465137302165725,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_773599351835388127,P4 - Monitor,Low,normal_or_low_priority,0.01320093212267942,0,Low,normal,-0.1378850039418013,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1733803097614960767,P4 - Monitor,Low,normal_or_low_priority,0.013193957531208255,0,Low,normal,-0.1348465512945341,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-9049344623659872649,P4 - Monitor,Low,normal_or_low_priority,0.013178098450602388,0,Low,normal,-0.13468869886810197,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-989798817617753264,P4 - Monitor,Low,normal_or_low_priority,0.013173778621869942,0,Low,normal,-0.13469321125504458,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4877808040461609832,P4 - Monitor,Low,normal_or_low_priority,0.013125802336092484,0,Low,normal,-0.1349177445365718,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3813891701916249413,P4 - Monitor,Low,normal_or_low_priority,0.013116163180340007,0,Low,normal,-0.1360731360995625,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6675543598756975559,P4 - Monitor,Low,normal_or_low_priority,0.013105739232940894,0,Low,normal,-0.13476428352878533,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5587827566367944828,P4 - Monitor,Low,normal_or_low_priority,0.013105588669501378,0,Low,normal,-0.13493885923598165,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8902425017314766082,P4 - Monitor,Low,normal_or_low_priority,0.01310315958892394,0,Low,normal,-0.13608671933161798,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_1746384029810476219,P4 - Monitor,Low,normal_or_low_priority,0.013079018878366738,0,Low,normal,-0.13801235152103147,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5062112794659861146,P4 - Monitor,Low,normal_or_low_priority,0.013073460471568682,0,Low,normal,-0.13611774229980972,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4347054230277727863,P4 - Monitor,Low,normal_or_low_priority,0.013061026138262183,0,Low,normal,-0.1348109897287501,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4614530673206341566,P4 - Monitor,Low,normal_or_low_priority,0.013044842544086999,0,Low,normal,-0.13614763588362766,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6966935672736779591,P4 - Monitor,Low,normal_or_low_priority,0.013041971170678068,0,Low,normal,-0.13615063524973225,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8214089520956286311,P4 - Monitor,Low,normal_or_low_priority,0.013032982107566204,0,Low,normal,-0.1361600250041703,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-420564586555502239,P4 - Monitor,Low,normal_or_low_priority,0.013006398618466086,0,Low,normal,-0.13618779346364718,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6894918622505820383,P4 - Monitor,Low,normal_or_low_priority,0.012989877309533993,0,Low,normal,-0.1362050512169789,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1490623381339215624,P4 - Monitor,Low,normal_or_low_priority,0.012942449696514929,0,Low,normal,-0.135109270198343,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-9190864897806028230,P4 - Monitor,Low,normal_or_low_priority,0.012927320481356391,0,Low,normal,-0.13627039654248185,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8015797075596093783,P4 - Monitor,Low,normal_or_low_priority,0.012895956743311676,0,Low,normal,-0.13630315833254103,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3076992299328673559,P4 - Monitor,Low,normal_or_low_priority,0.01288867675111563,0,Low,normal,-0.13821117822987355,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3734839878416656496,P4 - Monitor,Low,normal_or_low_priority,0.012884893164021388,0,Low,normal,-0.1363147150756019,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2035996502664501008,P4 - Monitor,Low,normal_or_low_priority,0.012833150924755787,0,Low,normal,-0.13504902257719248,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1141332313413855099,P4 - Monitor,Low,normal_or_low_priority,0.012823935907309847,0,Low,normal,-0.13637838952805775,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8968608251219902913,P4 - Monitor,Low,normal_or_low_priority,0.012810344511868521,0,Low,normal,-0.1363925867657539,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2156262111024914941,P4 - Monitor,Low,normal_or_low_priority,0.012795810345984898,0,Low,normal,-0.13830818419466334,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4162832865986721185,P4 - Monitor,Low,normal_or_low_priority,0.012795810345984898,0,Low,normal,-0.13830818419466334,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4989329877491629543,P4 - Monitor,Low,normal_or_low_priority,0.012792746786949472,0,Low,normal,-0.13641096891677473,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7512746652453970810,P4 - Monitor,Low,normal_or_low_priority,0.012789131664519287,0,Low,normal,-0.13526942244707574,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4658551441818960395,P4 - Monitor,Low,normal_or_low_priority,0.012765445713525309,0,Low,normal,-0.13833990234357935,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2591043665372016488,P4 - Monitor,Low,normal_or_low_priority,0.01273325431767786,0,Low,normal,-0.13532779055051009,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3584162266158512993,P4 - Monitor,Low,normal_or_low_priority,0.01273325431767786,0,Low,normal,-0.13532779055051009,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7533949673910842243,P4 - Monitor,Low,normal_or_low_priority,0.012717089558894118,0,Low,normal,-0.13534467586031834,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6085442148007558065,P4 - Monitor,Low,normal_or_low_priority,0.012677149135854993,0,Low,normal,-0.13843213477889854,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5159573936338473350,P4 - Monitor,Low,normal_or_low_priority,0.012670292005664968,0,Low,normal,-0.13521914100213622,E6,dfs.FSNamesystem,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2570966823909513791,P4 - Monitor,Low,normal_or_low_priority,0.012654617495358738,0,Low,normal,-0.13540993264275897,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-290874442865281380,P4 - Monitor,Low,normal_or_low_priority,0.012601339456814326,0,Low,normal,-0.1366109083103742,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
